instance,algorithm,randomSeed,epsilon,horizon,REG
medium_scale,round-robin,25,0.02,12800,2652.0
medium_scale,round-robin,25,0.02,51200,10274.0
medium_scale,round-robin,25,0.02,204800,41118.0
medium_scale,round-robin,26,0.02,50,13.0
medium_scale,round-robin,26,0.02,200,43.0
medium_scale,round-robin,26,0.02,800,148.0
medium_scale,round-robin,26,0.02,3200,631.0
medium_scale,round-robin,26,0.02,12800,2584.0
medium_scale,round-robin,26,0.02,51200,10262.0
medium_scale,round-robin,26,0.02,204800,40935.0
medium_scale,round-robin,27,0.02,50,12.0
medium_scale,round-robin,27,0.02,200,47.0
medium_scale,round-robin,27,0.02,800,153.0
medium_scale,round-robin,27,0.02,3200,641.0
medium_scale,round-robin,27,0.02,12800,2516.0
medium_scale,round-robin,27,0.02,51200,10263.0
medium_scale,round-robin,27,0.02,204800,41067.0
medium_scale,round-robin,28,0.02,50,10.0
medium_scale,round-robin,28,0.02,200,36.0
medium_scale,round-robin,28,0.02,800,145.0
medium_scale,round-robin,28,0.02,3200,604.0
medium_scale,round-robin,28,0.02,12800,2527.0
medium_scale,round-robin,28,0.02,51200,10178.0
medium_scale,round-robin,28,0.02,204800,40733.0
medium_scale,round-robin,29,0.02,50,15.0
medium_scale,round-robin,29,0.02,200,40.0
medium_scale,round-robin,29,0.02,800,155.0
medium_scale,round-robin,29,0.02,3200,632.0
medium_scale,round-robin,29,0.02,12800,2651.0
medium_scale,round-robin,29,0.02,51200,10356.0
medium_scale,round-robin,29,0.02,204800,41146.0
medium_scale,round-robin,30,0.02,50,7.0
medium_scale,round-robin,30,0.02,200,37.0
medium_scale,round-robin,30,0.02,800,147.0
medium_scale,round-robin,30,0.02,3200,644.0
medium_scale,round-robin,30,0.02,12800,2545.0
medium_scale,round-robin,30,0.02,51200,10270.0
medium_scale,round-robin,30,0.02,204800,40918.0
medium_scale,round-robin,31,0.02,50,8.0
medium_scale,round-robin,31,0.02,200,35.0
medium_scale,round-robin,31,0.02,800,162.0
medium_scale,round-robin,31,0.02,3200,661.0
medium_scale,round-robin,31,0.02,12800,2592.0
medium_scale,round-robin,31,0.02,51200,10287.0
medium_scale,round-robin,31,0.02,204800,41096.0
medium_scale,round-robin,32,0.02,50,11.0
medium_scale,round-robin,32,0.02,200,38.0
medium_scale,round-robin,32,0.02,800,161.0
medium_scale,round-robin,32,0.02,3200,621.0
medium_scale,round-robin,32,0.02,12800,2572.0
medium_scale,round-robin,32,0.02,51200,10161.0
medium_scale,round-robin,32,0.02,204800,41226.0
medium_scale,round-robin,33,0.02,50,4.0
medium_scale,round-robin,33,0.02,200,42.0
medium_scale,round-robin,33,0.02,800,166.0
medium_scale,round-robin,33,0.02,3200,634.0
medium_scale,round-robin,33,0.02,12800,2541.0
medium_scale,round-robin,33,0.02,51200,10333.0
medium_scale,round-robin,33,0.02,204800,41323.0
medium_scale,round-robin,34,0.02,50,7.0
medium_scale,round-robin,34,0.02,200,26.0
medium_scale,round-robin,34,0.02,800,152.0
medium_scale,round-robin,34,0.02,3200,636.0
medium_scale,round-robin,34,0.02,12800,2572.0
medium_scale,round-robin,34,0.02,51200,10349.0
medium_scale,round-robin,34,0.02,204800,41132.0
medium_scale,round-robin,35,0.02,50,6.0
medium_scale,round-robin,35,0.02,200,48.0
medium_scale,round-robin,35,0.02,800,173.0
medium_scale,round-robin,35,0.02,3200,641.0
medium_scale,round-robin,35,0.02,12800,2586.0
medium_scale,round-robin,35,0.02,51200,10285.0
medium_scale,round-robin,35,0.02,204800,40957.0
medium_scale,round-robin,36,0.02,50,7.0
medium_scale,round-robin,36,0.02,200,41.0
medium_scale,round-robin,36,0.02,800,175.0
medium_scale,round-robin,36,0.02,3200,694.0
medium_scale,round-robin,36,0.02,12800,2648.0
medium_scale,round-robin,36,0.02,51200,10502.0
medium_scale,round-robin,36,0.02,204800,41260.0
medium_scale,round-robin,37,0.02,50,11.0
medium_scale,round-robin,37,0.02,200,38.0
medium_scale,round-robin,37,0.02,800,151.0
medium_scale,round-robin,37,0.02,3200,623.0
medium_scale,round-robin,37,0.02,12800,2561.0
medium_scale,round-robin,37,0.02,51200,10243.0
medium_scale,round-robin,37,0.02,204800,40820.0
medium_scale,round-robin,38,0.02,50,13.0
medium_scale,round-robin,38,0.02,200,45.0
medium_scale,round-robin,38,0.02,800,172.0
medium_scale,round-robin,38,0.02,3200,645.0
medium_scale,round-robin,38,0.02,12800,2601.0
medium_scale,round-robin,38,0.02,51200,10307.0
medium_scale,round-robin,38,0.02,204800,41093.0
medium_scale,round-robin,39,0.02,50,12.0
medium_scale,round-robin,39,0.02,200,46.0
medium_scale,round-robin,39,0.02,800,186.0
medium_scale,round-robin,39,0.02,3200,672.0
medium_scale,round-robin,39,0.02,12800,2640.0
medium_scale,round-robin,39,0.02,51200,10394.0
medium_scale,round-robin,39,0.02,204800,41072.0
medium_scale,round-robin,40,0.02,50,11.0
medium_scale,round-robin,40,0.02,200,41.0
medium_scale,round-robin,40,0.02,800,185.0
medium_scale,round-robin,40,0.02,3200,697.0
medium_scale,round-robin,40,0.02,12800,2604.0
medium_scale,round-robin,40,0.02,51200,10251.0
medium_scale,round-robin,40,0.02,204800,40946.0
medium_scale,round-robin,41,0.02,50,6.0
medium_scale,round-robin,41,0.02,200,35.0
medium_scale,round-robin,41,0.02,800,151.0
medium_scale,round-robin,41,0.02,3200,632.0
medium_scale,round-robin,41,0.02,12800,2534.0
medium_scale,round-robin,41,0.02,51200,10217.0
medium_scale,round-robin,41,0.02,204800,40942.0
medium_scale,round-robin,42,0.02,50,6.0
medium_scale,round-robin,42,0.02,200,34.0
medium_scale,round-robin,42,0.02,800,158.0
medium_scale,round-robin,42,0.02,3200,630.0
medium_scale,round-robin,42,0.02,12800,2523.0
medium_scale,round-robin,42,0.02,51200,10222.0
medium_scale,round-robin,42,0.02,204800,41004.0
medium_scale,round-robin,43,0.02,50,10.0
medium_scale,round-robin,43,0.02,200,45.0
medium_scale,round-robin,43,0.02,800,163.0
medium_scale,round-robin,43,0.02,3200,694.0
medium_scale,round-robin,43,0.02,12800,2688.0
medium_scale,round-robin,43,0.02,51200,10446.0
medium_scale,round-robin,43,0.02,204800,41078.0
medium_scale,round-robin,44,0.02,50,10.0
medium_scale,round-robin,44,0.02,200,41.0
medium_scale,round-robin,44,0.02,800,173.0
medium_scale,round-robin,44,0.02,3200,644.0
medium_scale,round-robin,44,0.02,12800,2546.0
medium_scale,round-robin,44,0.02,51200,10159.0
medium_scale,round-robin,44,0.02,204800,40827.0
medium_scale,round-robin,45,0.02,50,7.0
medium_scale,round-robin,45,0.02,200,35.0
medium_scale,round-robin,45,0.02,800,140.0
medium_scale,round-robin,45,0.02,3200,599.0
medium_scale,round-robin,45,0.02,12800,2522.0
medium_scale,round-robin,45,0.02,51200,10100.0
medium_scale,round-robin,45,0.02,204800,41017.0
medium_scale,round-robin,46,0.02,50,2.0
medium_scale,round-robin,46,0.02,200,25.0
medium_scale,round-robin,46,0.02,800,131.0
medium_scale,round-robin,46,0.02,3200,620.0
medium_scale,round-robin,46,0.02,12800,2523.0
medium_scale,round-robin,46,0.02,51200,10166.0
medium_scale,round-robin,46,0.02,204800,40852.0
medium_scale,round-robin,47,0.02,50,7.0
medium_scale,round-robin,47,0.02,200,37.0
medium_scale,round-robin,47,0.02,800,171.0
medium_scale,round-robin,47,0.02,3200,647.0
medium_scale,round-robin,47,0.02,12800,2514.0
medium_scale,round-robin,47,0.02,51200,10199.0
medium_scale,round-robin,47,0.02,204800,41197.0
medium_scale,round-robin,48,0.02,50,6.0
medium_scale,round-robin,48,0.02,200,35.0
medium_scale,round-robin,48,0.02,800,151.0
medium_scale,round-robin,48,0.02,3200,630.0
medium_scale,round-robin,48,0.02,12800,2586.0
medium_scale,round-robin,48,0.02,51200,10306.0
medium_scale,round-robin,48,0.02,204800,40830.0
medium_scale,round-robin,49,0.02,50,13.0
medium_scale,round-robin,49,0.02,200,40.0
medium_scale,round-robin,49,0.02,800,143.0
medium_scale,round-robin,49,0.02,3200,611.0
medium_scale,round-robin,49,0.02,12800,2510.0
medium_scale,round-robin,49,0.02,51200,10185.0
medium_scale,round-robin,49,0.02,204800,40933.0
medium_scale,thompson-sampling,0,0.02,50,3.0
medium_scale,thompson-sampling,0,0.02,200,13.0
medium_scale,thompson-sampling,0,0.02,800,17.0
medium_scale,thompson-sampling,0,0.02,3200,58.0
medium_scale,thompson-sampling,0,0.02,12800,110.0
medium_scale,thompson-sampling,0,0.02,51200,131.0
medium_scale,thompson-sampling,0,0.02,204800,441.0
medium_scale,thompson-sampling,1,0.02,50,13.0
medium_scale,thompson-sampling,1,0.02,200,13.0
medium_scale,thompson-sampling,1,0.02,800,23.0
medium_scale,thompson-sampling,1,0.02,3200,25.0
medium_scale,thompson-sampling,1,0.02,12800,109.0
medium_scale,thompson-sampling,1,0.02,51200,140.0
medium_scale,thompson-sampling,1,0.02,204800,252.0
medium_scale,thompson-sampling,2,0.02,50,8.0
medium_scale,thompson-sampling,2,0.02,200,1.0
medium_scale,thompson-sampling,2,0.02,800,-17.0
medium_scale,thompson-sampling,2,0.02,3200,11.0
medium_scale,thompson-sampling,2,0.02,12800,3.0
medium_scale,thompson-sampling,2,0.02,51200,-257.0
medium_scale,thompson-sampling,2,0.02,204800,-546.0
medium_scale,thompson-sampling,3,0.02,50,7.0
medium_scale,thompson-sampling,3,0.02,200,15.0
medium_scale,thompson-sampling,3,0.02,800,19.0
medium_scale,thompson-sampling,3,0.02,3200,33.0
medium_scale,thompson-sampling,3,0.02,12800,53.0
medium_scale,thompson-sampling,3,0.02,51200,166.0
medium_scale,thompson-sampling,3,0.02,204800,-21.0
medium_scale,thompson-sampling,4,0.02,50,10.0
medium_scale,thompson-sampling,4,0.02,200,28.0
medium_scale,thompson-sampling,4,0.02,800,50.0
medium_scale,thompson-sampling,4,0.02,3200,36.0
medium_scale,thompson-sampling,4,0.02,12800,13.0
medium_scale,thompson-sampling,4,0.02,51200,-25.0
medium_scale,thompson-sampling,4,0.02,204800,-71.0
medium_scale,thompson-sampling,5,0.02,50,5.0
medium_scale,thompson-sampling,5,0.02,200,7.0
medium_scale,thompson-sampling,5,0.02,800,39.0
medium_scale,thompson-sampling,5,0.02,3200,43.0
medium_scale,thompson-sampling,5,0.02,12800,32.0
medium_scale,thompson-sampling,5,0.02,51200,-63.0
medium_scale,thompson-sampling,5,0.02,204800,-211.0
medium_scale,thompson-sampling,6,0.02,50,2.0
medium_scale,thompson-sampling,6,0.02,200,14.0
medium_scale,thompson-sampling,6,0.02,800,6.0
medium_scale,thompson-sampling,6,0.02,3200,-12.0
medium_scale,thompson-sampling,6,0.02,12800,-17.0
medium_scale,thompson-sampling,6,0.02,51200,158.0
medium_scale,thompson-sampling,6,0.02,204800,133.0
medium_scale,thompson-sampling,7,0.02,50,8.0
medium_scale,thompson-sampling,7,0.02,200,10.0
medium_scale,thompson-sampling,7,0.02,800,30.0
medium_scale,thompson-sampling,7,0.02,3200,38.0
medium_scale,thompson-sampling,7,0.02,12800,43.0
medium_scale,thompson-sampling,7,0.02,51200,-199.0
medium_scale,thompson-sampling,7,0.02,204800,-249.0
medium_scale,thompson-sampling,8,0.02,50,12.0
medium_scale,thompson-sampling,8,0.02,200,19.0
medium_scale,thompson-sampling,8,0.02,800,6.0
medium_scale,thompson-sampling,8,0.02,3200,17.0
medium_scale,thompson-sampling,8,0.02,12800,68.0
medium_scale,thompson-sampling,8,0.02,51200,137.0
medium_scale,thompson-sampling,8,0.02,204800,-39.0
medium_scale,thompson-sampling,9,0.02,50,7.0
medium_scale,thompson-sampling,9,0.02,200,9.0
medium_scale,thompson-sampling,9,0.02,800,37.0
medium_scale,thompson-sampling,9,0.02,3200,52.0
medium_scale,thompson-sampling,9,0.02,12800,42.0
medium_scale,thompson-sampling,9,0.02,51200,-71.0
medium_scale,thompson-sampling,9,0.02,204800,-18.0
medium_scale,thompson-sampling,10,0.02,50,6.0
medium_scale,thompson-sampling,10,0.02,200,0.0
medium_scale,thompson-sampling,10,0.02,800,8.0
medium_scale,thompson-sampling,10,0.02,3200,82.0
medium_scale,thompson-sampling,10,0.02,12800,58.0
medium_scale,thompson-sampling,10,0.02,51200,66.0
medium_scale,thompson-sampling,10,0.02,204800,44.0
medium_scale,thompson-sampling,11,0.02,50,5.0
medium_scale,thompson-sampling,11,0.02,200,12.0
medium_scale,thompson-sampling,11,0.02,800,12.0
medium_scale,thompson-sampling,11,0.02,3200,20.0
medium_scale,thompson-sampling,11,0.02,12800,146.0
medium_scale,thompson-sampling,11,0.02,51200,37.0
medium_scale,thompson-sampling,11,0.02,204800,83.0
medium_scale,thompson-sampling,12,0.02,50,6.0
medium_scale,thompson-sampling,12,0.02,200,26.0
medium_scale,thompson-sampling,12,0.02,800,43.0
medium_scale,thompson-sampling,12,0.02,3200,14.0
medium_scale,thompson-sampling,12,0.02,12800,-32.0
medium_scale,thompson-sampling,12,0.02,51200,-102.0
medium_scale,thompson-sampling,12,0.02,204800,119.0
medium_scale,thompson-sampling,13,0.02,50,8.0
medium_scale,thompson-sampling,13,0.02,200,17.0
medium_scale,thompson-sampling,13,0.02,800,22.0
medium_scale,thompson-sampling,13,0.02,3200,28.0
medium_scale,thompson-sampling,13,0.02,12800,13.0
medium_scale,thompson-sampling,13,0.02,51200,44.0
medium_scale,thompson-sampling,13,0.02,204800,411.0
medium_scale,thompson-sampling,14,0.02,50,11.0
medium_scale,thompson-sampling,14,0.02,200,26.0
medium_scale,thompson-sampling,14,0.02,800,16.0
medium_scale,thompson-sampling,14,0.02,3200,9.0
medium_scale,thompson-sampling,14,0.02,12800,-18.0
medium_scale,thompson-sampling,14,0.02,51200,-138.0
medium_scale,thompson-sampling,14,0.02,204800,-328.0
medium_scale,thompson-sampling,15,0.02,50,3.0
medium_scale,thompson-sampling,15,0.02,200,12.0
medium_scale,thompson-sampling,15,0.02,800,55.0
medium_scale,thompson-sampling,15,0.02,3200,34.0
medium_scale,thompson-sampling,15,0.02,12800,13.0
medium_scale,thompson-sampling,15,0.02,51200,-12.0
medium_scale,thompson-sampling,15,0.02,204800,-190.0
medium_scale,thompson-sampling,16,0.02,50,8.0
medium_scale,thompson-sampling,16,0.02,200,27.0
medium_scale,thompson-sampling,16,0.02,800,24.0
medium_scale,thompson-sampling,16,0.02,3200,54.0
medium_scale,thompson-sampling,16,0.02,12800,64.0
medium_scale,thompson-sampling,16,0.02,51200,51.0
medium_scale,thompson-sampling,16,0.02,204800,-218.0
medium_scale,thompson-sampling,17,0.02,50,16.0
medium_scale,thompson-sampling,17,0.02,200,22.0
medium_scale,thompson-sampling,17,0.02,800,30.0
medium_scale,thompson-sampling,17,0.02,3200,39.0
medium_scale,thompson-sampling,17,0.02,12800,88.0
medium_scale,thompson-sampling,17,0.02,51200,156.0
medium_scale,thompson-sampling,17,0.02,204800,238.0
medium_scale,thompson-sampling,18,0.02,50,9.0
medium_scale,thompson-sampling,18,0.02,200,19.0
medium_scale,thompson-sampling,18,0.02,800,39.0
medium_scale,thompson-sampling,18,0.02,3200,59.0
medium_scale,thompson-sampling,18,0.02,12800,28.0
medium_scale,thompson-sampling,18,0.02,51200,-55.0
medium_scale,thompson-sampling,18,0.02,204800,9.0
medium_scale,thompson-sampling,19,0.02,50,7.0
medium_scale,thompson-sampling,19,0.02,200,17.0
medium_scale,thompson-sampling,19,0.02,800,58.0
medium_scale,thompson-sampling,19,0.02,3200,86.0
medium_scale,thompson-sampling,19,0.02,12800,43.0
medium_scale,thompson-sampling,19,0.02,51200,150.0
medium_scale,thompson-sampling,19,0.02,204800,-6.0
medium_scale,thompson-sampling,20,0.02,50,7.0
medium_scale,thompson-sampling,20,0.02,200,21.0
medium_scale,thompson-sampling,20,0.02,800,60.0
medium_scale,thompson-sampling,20,0.02,3200,18.0
medium_scale,thompson-sampling,20,0.02,12800,53.0
medium_scale,thompson-sampling,20,0.02,51200,24.0
medium_scale,thompson-sampling,20,0.02,204800,79.0
medium_scale,thompson-sampling,21,0.02,50,10.0
medium_scale,thompson-sampling,21,0.02,200,26.0
medium_scale,thompson-sampling,21,0.02,800,40.0
medium_scale,thompson-sampling,21,0.02,3200,85.0
medium_scale,thompson-sampling,21,0.02,12800,41.0
medium_scale,thompson-sampling,21,0.02,51200,115.0
medium_scale,thompson-sampling,21,0.02,204800,34.0
medium_scale,thompson-sampling,22,0.02,50,7.0
medium_scale,thompson-sampling,22,0.02,200,21.0
medium_scale,thompson-sampling,22,0.02,800,35.0
medium_scale,thompson-sampling,22,0.02,3200,15.0
medium_scale,thompson-sampling,22,0.02,12800,-17.0
medium_scale,thompson-sampling,22,0.02,51200,172.0
medium_scale,thompson-sampling,22,0.02,204800,123.0
medium_scale,thompson-sampling,23,0.02,50,6.0
medium_scale,thompson-sampling,23,0.02,200,24.0
medium_scale,thompson-sampling,23,0.02,800,46.0
medium_scale,thompson-sampling,23,0.02,3200,59.0
medium_scale,thompson-sampling,23,0.02,12800,91.0
medium_scale,thompson-sampling,23,0.02,51200,163.0
medium_scale,thompson-sampling,23,0.02,204800,433.0
medium_scale,thompson-sampling,24,0.02,50,11.0
medium_scale,thompson-sampling,24,0.02,200,11.0
medium_scale,thompson-sampling,24,0.02,800,30.0
medium_scale,thompson-sampling,24,0.02,3200,65.0
medium_scale,thompson-sampling,24,0.02,12800,109.0
medium_scale,thompson-sampling,24,0.02,51200,90.0
medium_scale,thompson-sampling,24,0.02,204800,-18.0
medium_scale,thompson-sampling,25,0.02,50,5.0
medium_scale,thompson-sampling,25,0.02,200,19.0
medium_scale,thompson-sampling,25,0.02,800,34.0
medium_scale,thompson-sampling,25,0.02,3200,37.0
medium_scale,thompson-sampling,25,0.02,12800,104.0
medium_scale,thompson-sampling,25,0.02,51200,70.0
medium_scale,thompson-sampling,25,0.02,204800,-438.0
medium_scale,thompson-sampling,26,0.02,50,3.0
medium_scale,thompson-sampling,26,0.02,200,11.0
medium_scale,thompson-sampling,26,0.02,800,18.0
medium_scale,thompson-sampling,26,0.02,3200,38.0
medium_scale,thompson-sampling,26,0.02,12800,109.0
medium_scale,thompson-sampling,26,0.02,51200,311.0
medium_scale,thompson-sampling,26,0.02,204800,359.0
medium_scale,thompson-sampling,27,0.02,50,2.0
medium_scale,thompson-sampling,27,0.02,200,26.0
medium_scale,thompson-sampling,27,0.02,800,73.0
medium_scale,thompson-sampling,27,0.02,3200,68.0
medium_scale,thompson-sampling,27,0.02,12800,101.0
medium_scale,thompson-sampling,27,0.02,51200,71.0
medium_scale,thompson-sampling,27,0.02,204800,164.0
medium_scale,thompson-sampling,28,0.02,50,8.0
medium_scale,thompson-sampling,28,0.02,200,10.0
medium_scale,thompson-sampling,28,0.02,800,2.0
medium_scale,thompson-sampling,28,0.02,3200,35.0
medium_scale,thompson-sampling,28,0.02,12800,90.0
medium_scale,thompson-sampling,28,0.02,51200,160.0
medium_scale,thompson-sampling,28,0.02,204800,367.0
medium_scale,thompson-sampling,29,0.02,50,3.0
medium_scale,thompson-sampling,29,0.02,200,24.0
medium_scale,thompson-sampling,29,0.02,800,58.0
medium_scale,thompson-sampling,29,0.02,3200,122.0
medium_scale,thompson-sampling,29,0.02,12800,59.0
medium_scale,thompson-sampling,29,0.02,51200,46.0
medium_scale,thompson-sampling,29,0.02,204800,-173.0
medium_scale,thompson-sampling,30,0.02,50,13.0
medium_scale,thompson-sampling,30,0.02,200,43.0
medium_scale,thompson-sampling,30,0.02,800,33.0
medium_scale,thompson-sampling,30,0.02,3200,42.0
medium_scale,thompson-sampling,30,0.02,12800,80.0
medium_scale,thompson-sampling,30,0.02,51200,138.0
medium_scale,thompson-sampling,30,0.02,204800,104.0
medium_scale,thompson-sampling,31,0.02,50,0.0
medium_scale,thompson-sampling,31,0.02,200,11.0
medium_scale,thompson-sampling,31,0.02,800,35.0
medium_scale,thompson-sampling,31,0.02,3200,74.0
medium_scale,thompson-sampling,31,0.02,12800,148.0
medium_scale,thompson-sampling,31,0.02,51200,371.0
medium_scale,thompson-sampling,31,0.02,204800,82.0
medium_scale,thompson-sampling,32,0.02,50,12.0
medium_scale,thompson-sampling,32,0.02,200,11.0
medium_scale,thompson-sampling,32,0.02,800,6.0
medium_scale,thompson-sampling,32,0.02,3200,14.0
medium_scale,thompson-sampling,32,0.02,12800,-1.0
medium_scale,thompson-sampling,32,0.02,51200,26.0
medium_scale,thompson-sampling,32,0.02,204800,194.0
medium_scale,thompson-sampling,33,0.02,50,8.0
medium_scale,thompson-sampling,33,0.02,200,33.0
medium_scale,thompson-sampling,33,0.02,800,46.0
medium_scale,thompson-sampling,33,0.02,3200,52.0
medium_scale,thompson-sampling,33,0.02,12800,61.0
medium_scale,thompson-sampling,33,0.02,51200,206.0
medium_scale,thompson-sampling,33,0.02,204800,92.0
medium_scale,thompson-sampling,34,0.02,50,8.0
medium_scale,thompson-sampling,34,0.02,200,33.0
medium_scale,thompson-sampling,34,0.02,800,69.0
medium_scale,thompson-sampling,34,0.02,3200,73.0
medium_scale,thompson-sampling,34,0.02,12800,50.0
medium_scale,thompson-sampling,34,0.02,51200,116.0
medium_scale,thompson-sampling,34,0.02,204800,98.0
medium_scale,thompson-sampling,35,0.02,50,7.0
medium_scale,thompson-sampling,35,0.02,200,27.0
medium_scale,thompson-sampling,35,0.02,800,34.0
medium_scale,thompson-sampling,35,0.02,3200,52.0
medium_scale,thompson-sampling,35,0.02,12800,22.0
medium_scale,thompson-sampling,35,0.02,51200,-16.0
medium_scale,thompson-sampling,35,0.02,204800,124.0
medium_scale,thompson-sampling,36,0.02,50,9.0
medium_scale,thompson-sampling,36,0.02,200,20.0
medium_scale,thompson-sampling,36,0.02,800,37.0
medium_scale,thompson-sampling,36,0.02,3200,86.0
medium_scale,thompson-sampling,36,0.02,12800,114.0
medium_scale,thompson-sampling,36,0.02,51200,278.0
medium_scale,thompson-sampling,36,0.02,204800,178.0
medium_scale,thompson-sampling,37,0.02,50,9.0
medium_scale,thompson-sampling,37,0.02,200,3.0
medium_scale,thompson-sampling,37,0.02,800,-1.0
medium_scale,thompson-sampling,37,0.02,3200,16.0
medium_scale,thompson-sampling,37,0.02,12800,97.0
medium_scale,thompson-sampling,37,0.02,51200,225.0
medium_scale,thompson-sampling,37,0.02,204800,205.0
medium_scale,thompson-sampling,38,0.02,50,4.0
medium_scale,thompson-sampling,38,0.02,200,8.0
medium_scale,thompson-sampling,38,0.02,800,19.0
medium_scale,thompson-sampling,38,0.02,3200,-6.0
medium_scale,thompson-sampling,38,0.02,12800,54.0
medium_scale,thompson-sampling,38,0.02,51200,-52.0
medium_scale,thompson-sampling,38,0.02,204800,-11.0
medium_scale,thompson-sampling,39,0.02,50,9.0
medium_scale,thompson-sampling,39,0.02,200,30.0
medium_scale,thompson-sampling,39,0.02,800,51.0
medium_scale,thompson-sampling,39,0.02,3200,31.0
medium_scale,thompson-sampling,39,0.02,12800,-60.0
medium_scale,thompson-sampling,39,0.02,51200,-105.0
medium_scale,thompson-sampling,39,0.02,204800,-66.0
medium_scale,thompson-sampling,40,0.02,50,6.0
medium_scale,thompson-sampling,40,0.02,200,21.0
medium_scale,thompson-sampling,40,0.02,800,16.0
medium_scale,thompson-sampling,40,0.02,3200,61.0
medium_scale,thompson-sampling,40,0.02,12800,13.0
medium_scale,thompson-sampling,40,0.02,51200,139.0
medium_scale,thompson-sampling,40,0.02,204800,533.0
medium_scale,thompson-sampling,41,0.02,50,16.0
medium_scale,thompson-sampling,41,0.02,200,26.0
medium_scale,thompson-sampling,41,0.02,800,31.0
medium_scale,thompson-sampling,41,0.02,3200,23.0
medium_scale,thompson-sampling,41,0.02,12800,-10.0
medium_scale,thompson-sampling,41,0.02,51200,91.0
medium_scale,thompson-sampling,41,0.02,204800,-227.0
medium_scale,thompson-sampling,42,0.02,50,9.0
medium_scale,thompson-sampling,42,0.02,200,20.0
medium_scale,thompson-sampling,42,0.02,800,20.0
medium_scale,thompson-sampling,42,0.02,3200,30.0
medium_scale,thompson-sampling,42,0.02,12800,88.0
medium_scale,thompson-sampling,42,0.02,51200,69.0
medium_scale,thompson-sampling,42,0.02,204800,-211.0
medium_scale,thompson-sampling,43,0.02,50,6.0
medium_scale,thompson-sampling,43,0.02,200,15.0
medium_scale,thompson-sampling,43,0.02,800,27.0
medium_scale,thompson-sampling,43,0.02,3200,54.0
medium_scale,thompson-sampling,43,0.02,12800,37.0
medium_scale,thompson-sampling,43,0.02,51200,30.0
medium_scale,thompson-sampling,43,0.02,204800,80.0
medium_scale,thompson-sampling,44,0.02,50,9.0
medium_scale,thompson-sampling,44,0.02,200,27.0
